cluster_id,cluster_type,profile_ids,event_type,primary_asset_or_service,business_function,start_date,end_date,evidence_ids,evidence_count,anchor_evidence_id,anchor_source_type,evidence_strength,entity_summary,impact_keywords,cluster_summary,confidence_score,publishers,urls,last_updated
CL-000093,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2025-11-24,2025-11-24,EV-036BAEEF86,1,EV-036BAEEF86,news,Weak,,"breach,fine",SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.85,Reuters,https://news.google.com/rss/articles/CBMiywFBVV95cUxOcFBDWmJpR1ZpT1E4TERZSVdfWnp1MUZiNU5uM0NGeHBnOFBGOEdDcXRweS1KTGtmOHdsRUQ4aXI3RzJZT004VXdFQzVTNVR1TnV4VEpQQVhUXy1IRm83VlRJYkNOaHc3QU0xdFRZZkdrWnAyWFVYYkdhZThSTmhUN08tWDJQb19OMkIxSmRINGs4aFpRNUR1a3lHUjlkck9yRE50XzNYd3E2c3FWRGNwME5xbkc2eVlDUUhYTmJ5eUp1SlRjdGpLa1pxNA?oc=5,2026-04-08T19:05:55
CL-000094,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2025-11-24,2025-11-24,EV-E7784225B3,1,EV-E7784225B3,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.5,Car Dealership Guy News,https://news.google.com/rss/articles/CBMixwFBVV95cUxNWHM1R3VWdEZJU2drOWtPOGhrVFVTYnRhUTRGdjJnTWphaVNBNlFXcFFXaDF1dGpJTHh3WGF4bGU5VmZwQ3FWZHcyQjk0ZDBxdkJxLW9QV3A1SGNxQ1pwdGVZUTdkV2ZaeVlqWFZWaVZST3paRmFBMUhfY2gyX1BSTk0wenA3dURfb1h2WXlsOVd5NzNBYXpqSXl6a2ItZWhET0pRVkFlQXRFcnJLVTZ3MmNHbmkwOWd0bDhncVZqUWp6TWMyOENV?oc=5,2026-04-08T19:05:55
CL-000095,INCIDENT,SP-009,UNKNOWN,systems,Network Infrastructure,2025-11-26,2025-11-26,EV-73DCC16AFE,1,EV-73DCC16AFE,news,Weak,,,UNKNOWN affecting systems in Network Infrastructure.,0.7,Network World,https://news.google.com/rss/articles/CBMizgFBVV95cUxNZjVrUTQ4dkwtaXJmZHJ4LTU2VldMdEtBd3VHclBGVHVIMUl4VEp6dGZhYkNTOV9HbUdXMGVXc1BndFZiRlNTOXp3S0xPTVJwZlFmbnp3Z1FtcjZ3MFFrLXUwa0cxWjd3aGRkUHdtRkZzZ294RXdhLXltWk9SaUkxZnVSWHMxYU9RUHFhNGp6T00yZDZNOW0ydTN0V2hxWnNfelV2MHEyRE9MQm5mYTdGYjlfZV9fUmtfRGlRMEpIUk9JRUZ0M2ZWSEVkbnlFZw?oc=5,2026-04-08T19:05:55
CL-000096,INCIDENT,SP-004,OUTAGE_NETWORK,network,Transportation & Logistics,2025-11-27,2025-11-27,EV-C79F20D5CE,1,EV-C79F20D5CE,news,Weak,,outage,OUTAGE_NETWORK affecting network in Transportation & Logistics.,0.7,Data Center Dynamics,https://news.google.com/rss/articles/CBMirgFBVV95cUxPM2dWdnRqTXoxVXVOSGVuY2tBb01RWEFuNTVhdWIwR0hETndEMVcxVDhJUnBOVWR6QUlFWU1jSjRYdnM0QmdJd1RhOTQ4bmxVcEFEZG9UUmhoWjJvdEU4UVYzTWZOZmdjbVl0RTBpdGxiTklkWF9mbnk5eU1wTmJZbzlmdmVpUTBudjZpbVg5eXNycE9ELWEwSTNpREtFT1kyYllxWlJOc3RMdXFEOVE?oc=5,2026-04-08T19:05:55
CL-000097,INCIDENT,SP-006,SECURITY_BREACH,UNKNOWN,Identity & Access Management,2025-11-28,2025-11-28,EV-21E5D36934,1,EV-21E5D36934,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Identity & Access Management.,0.5,gbhackers.com,https://news.google.com/rss/articles/CBMiZEFVX3lxTE9QQlZacHozOFRjSWxaTDNCbWRPOHNrWXF3REVSd3VtbTRuMEs1V2JxY3FUNFhfeVNhVzcyaDdBUlhLdmFDYVh5dTlEZ3pJMnRQTkxITm9KQWUtdkF2Nk5XT0lkYnA?oc=5,2026-04-08T19:05:55
CL-000098,INCIDENT,SP-004,UNKNOWN,UNKNOWN,Transportation & Logistics,2025-12-01,2025-12-01,EV-5000A66F72,1,EV-5000A66F72,news,Weak,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.,0.5,Entrepreneur India,https://news.google.com/rss/articles/CBMivwFBVV95cUxQVWtqZWV2Uzk2RzA4TnREN20yY3JVa2dxOHRsbUVGNGZCOTBQaEo1Ny1JXzdrVzVsazB5d3FVd3l0c2ZPc01tb2ZZcmhnVlROVEFpVnV4SFI1RXFjT2pMdGE1ajBOWWFWQWVKeW5Ia1RwRDZ1S3R6UmhreWFfcldDLUxvOE1zSk1xRmprYnlaYkUyRXlnY2lKZllnVXlKbmZsUzBob1BTazdSYmFPN1VCaWdFRW84TFI0aGM4YXM5cw?oc=5,2026-04-08T19:05:55
CL-000099,INCIDENT,SP-006,OUTAGE_APPLICATION,applications,Identity & Access Management,2025-12-01,2025-12-01,EV-2BAAFE6ED4,1,EV-2BAAFE6ED4,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Identity & Access Management.,0.5,The Tech Buzz,https://news.google.com/rss/articles/CBMilwFBVV95cUxNMmxhZmI4a0Y3WE1nZTFTTFlRaFJPWjVBQXNuVlN0eWtZYzlZU1oyRGFTZGlhdnR1ejMwNFB6S3U3NXNDYi1rVGNVNDd3NDBHWGgtZ1kzZnJqOTR4Y0xQWDVKWk9kY25GZ0Q4UFFDUGpiX0tfQmcwZXB3dkdaUjF6MkhDaDhIbVBKWWtHa2k2dEZucVhXQ2JN?oc=5,2026-04-08T19:05:55
CL-000100,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2025-12-01,2025-12-01,EV-D17E8927F4,1,EV-D17E8927F4,news,Weak,,breach,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.85,Light Reading,https://news.google.com/rss/articles/CBMikAFBVV95cUxOMG5SSUJuaXJOZGtWbHhteHNqSW04MWprbURBY3NzUE11MGx4SUVvUnF5SmpwNEFiOWg1b0FZc2R3eGt2UGVrMkdkRWVZQ0hEeVBxeEhqb0dsTDFCZEVfeFVlSi1HYkM4LXdETXJSaUQ3UHNZWUlJeHVkLS1tcWlreUtueFdMTDIyWkM1MUlFYy0?oc=5,2026-04-08T19:05:55
CL-000101,INCIDENT,SP-003,OUTAGE_APPLICATION,applications,Supplier Integration,2025-12-05,2025-12-05,EV-FF530B2655,1,EV-FF530B2655,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Supplier Integration.,0.55,Aviation A2Z,https://news.google.com/rss/articles/CBMilAFBVV95cUxQaUU1SENUbngyWE9iZzBwNDFKZFhBbkdiX25rbWZMNXhWYVdqQWk2dkxCSHl1RkR3cFMzM3JzWmVpZGtIb0tsbGZKMXNFaTJXMGpqRzNndl9HbjVxOUQzdll3TjFsNkFuMFNMXy1xenpLN0FIbWowVVNqR2VlZURzTlh2bHROTHhKTmZYQUh3SzB1cUct?oc=5,2026-04-08T19:05:55
CL-000102,INCIDENT,SP-003,OUTAGE_NETWORK,network,Supplier Integration,2025-12-05,2025-12-05,EV-3CB1B81ED9,1,EV-3CB1B81ED9,news,Weak,,outage,OUTAGE_NETWORK affecting network in Supplier Integration.,0.7,Simple Flying,https://news.google.com/rss/articles/CBMia0FVX3lxTFBpd09hZW5oTXRDSno1RlBlSnBnMjFJRFA0dGVRamNmZFd5LUdxWGJrYzQ2b2dTY1Riakt5UTVsRTEzOVZWWVpndlFxWEJnVlZqS0FoQjRWS0tsU0d2MUxqS0tyWUREZWQ0TnBn?oc=5,2026-04-08T19:05:55
CL-000103,INCIDENT,SP-003,OUTAGE_APPLICATION,applications,Supplier Integration,2025-12-05,2025-12-05,EV-E27551766B,1,EV-E27551766B,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Supplier Integration.,0.55,BBC,https://news.google.com/rss/articles/CBMiXEFVX3lxTE9Ea3h1ZWtQQlBhRDZVQVhHVWZ2RjZ1ajZZTUVuNWFPTVVhM1NmRmxRQ3hzeXdEMFVHcmZXU2F5UENVc2xYaDQ4OFM5Q2tNOEQ2eTVvR1dsM1VPR3Fn?oc=5,2026-04-08T19:05:55
CL-000104,INCIDENT,SP-003,OUTAGE_APPLICATION,applications,Supplier Integration,2025-12-05,2025-12-05,EV-55593F1C83,1,EV-55593F1C83,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Supplier Integration.,0.55,voxnews.al,https://news.google.com/rss/articles/CBMiuwFBVV95cUxQX1N4Ukt3bGxpVDBWX25ZdTZlamVsMnAwN1pzSTJpQ01iZTFsdWl2SVAyaDRJaGh4clRuZmhvOFNiRjBGV2ZVaUZiOHVPX0U5RnZLNHNoeUhIYXFOSE5mbjNIald4b214SU9lWjJtaWVVVmNyNldnTVZKdWFaaUttY0MtbDc4Sk5TT29pSXEtZEI5Z0ROMmNSOGsxVzA2bmwtRDRsOGJ5MkhfM1Vlc3VLSGw0Q2hnaUpBbGpF?oc=5,2026-04-08T19:05:55
CL-000105,INCIDENT,SP-004,OUTAGE_APPLICATION,applications,Transportation & Logistics,2025-12-05,2025-12-05,EV-F2388459A1,1,EV-F2388459A1,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Transportation & Logistics.,0.55,Data Center Dynamics,https://news.google.com/rss/articles/CBMixAFBVV95cUxNU2N2Y1RHbVk4R3lJZ1poWXJnWWxaZ3RwRmtpb3BlM2oxbDBOQ0lXXzBGTGJGSFdwNkxhRDYtM0pKLUxtdFhXTFVHd05SZXcyc1RIS19tVHVvWkZialB4M3dFUFIzNXNOLXp5ZWVXY0Q4WDN5bWhta3k4VWdwaTI1Q1ozdG9ZNlppSWJPbGVRQW5sZGJaNnJyZ3MzWHhtR2tHWFM3UG52NDBNZU4ycUFvcjdObEg2TFkydFZON0NMOFJDMFlx?oc=5,2026-04-08T19:05:55
CL-000106,INCIDENT,SP-007,OUTAGE_APPLICATION,systems,Cybersecurity,2025-12-07,2025-12-07,EV-FC9B954760,1,EV-FC9B954760,news,Weak,,incident,OUTAGE_APPLICATION affecting systems in Cybersecurity.,0.85,debuglies.com,https://news.google.com/rss/articles/CBMixwFBVV95cUxOYmZUWVdFaVhPeHZrSm1SY3liN2VLQnVGbnVCeHBOWEJNNnF2OVhHaWRjckZvcG44X05pYlhTMzdxTzZOZGRSRFplSVhEX1pWQ0RLbUQxa3pXTGMxbzhxanB4QWVBdzBxMzdEOVhRdzlaeVNjc1RuRFl2QzBpV2hSR3RZSWVDS0trckZ6dEVGakNaWDYwSlVfSEZlQlRLNm5CdmRhTThaNmt4cUpWeUxCZWU0YXluOFVGazJJTXVCYUE1cHNidHVz?oc=5,2026-04-08T19:05:55
CL-000107,INCIDENT,SP-006,OUTAGE_APPLICATION,applications,Identity & Access Management,2025-12-08,2025-12-08,EV-C677700F3D,1,EV-C677700F3D,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Identity & Access Management.,0.5,International Business Times UK,https://news.google.com/rss/articles/CBMivAFBVV95cUxPZWJvVEk1RnBFTkdYZmNXMnMyVXJaN014MVc0UE1UQ2pTZ19oVTB0dUZXY2RvNEJlN2Y1c0hCTVY3X1pTVkVLdHRRb2VEUmYxbWNzWXF5dFBIQXpWczhSbFBpNWszNGRNVVNNSzEtb2FiSkt1a1ZBSGVYZk9XdkhhVnBfd2kzemY5dzFSMHo4TnhkVDJ6cEwyQ3ltRGxZY2x1RnA4ekdJN1lHa3k1MWhKZWhhRzlZeDlHRy0zSw?oc=5,2026-04-08T19:05:55
CL-000108,INCIDENT,SP-005,UNKNOWN,cloud,Cloud Infrastructure,2025-12-10,2025-12-10,EV-B9B120371A,1,EV-B9B120371A,news,Weak,,,UNKNOWN affecting cloud in Cloud Infrastructure.,0.6,cio.com,https://news.google.com/rss/articles/CBMikwFBVV95cUxOWTlZMnlfc0ZVQXZMOHdxUHdEUjF2eHgyR1BfejZDbU9jMXRuVkpndUxlb2dzaVRiT3Z6YWdaSUJaVl9DRWVFQW9DdzZyb3pBNDdlaVFnUmlHa0xkYTc5ODdkRGRuX2x5dldndHZsSlRxZFQwUXNmY2dVRGNLcHFvZ1lIZV9wS0VpX0tUMUQ5QjFJemM?oc=5,2026-04-08T19:05:55
CL-000109,INCIDENT,SP-007,SECURITY_RANSOMWARE,UNKNOWN,Cybersecurity,2025-12-11,2025-12-11,EV-B6E78CFC94,1,EV-B6E78CFC94,news,Weak,,ransomware,SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity.,0.75,Industrial Cyber,https://news.google.com/rss/articles/CBMi4AFBVV95cUxQcTFid1ZqV0dWajdoT0xDQW9teWtzdWhkV003QzRPb0xpS2lCX3FKWVc0VmtmMENwZ0NGRjRfWUdNTmRqNHlvaEhrbm1IV3JBMGFRQkxhX0VoOVZ4N1gxdG10X3lPYmVDemgybXU0d2ZoTldDMEhIN2ZsM2RzcjcwSUNoNldvYnFwZXZaMldCS0xZU256OWZwTnJLdmdTeVFkVV9OWDNLSm5QSVBwSzZVM3VZNnJWUXR0TmpaZmc3S3JqUnpxN21HaGotOVZFR0xXOUZTc3h5TWU0X2Npd2pKUA?oc=5,2026-04-08T19:05:55
CL-000110,INCIDENT,SP-004,UNKNOWN,UNKNOWN,Transportation & Logistics,2025-12-19,2025-12-19,EV-C574E4B09C,1,EV-C574E4B09C,news,Weak,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.,0.5,삼성물산,https://news.google.com/rss/articles/CBMihgJBVV95cUxQTXpfR2FIV0NoVHJzaGZnNDY3dXlDN1BVS0RUZE5YNndqeDdXb29GN0lnSG5BZ1BJU2NnUDRNV2QwNnBjdTZlNW1Vd3RhOUtqNFdFTHI3d28wMGVkWWIxUXZVWVBhdm5OeGNoQThVb3VxdlpUa2lrdWtRclN6UjNoWnNlM1g3eVpuNGN5Y0tTS0haQ0FTRkZkWjVRWjZ4NlF2WDJEQnY1eExaTDZzWFVNcDVnRUh6MjVrYW53WHZSNU5BZ0Z6dWs0ZUNhNW5kd0JGQ2FYMjgzZEVFVThBbEt5Q09VdHN1WTg4T1FKaHVIRDFhMDNrVnpzbExTaGpyTGlzN3RCTzRR?oc=5,2026-04-08T19:05:55
CL-000111,INCIDENT,SP-010,OUTAGE_APPLICATION,applications,Physical Infrastructure,2025-12-19,2025-12-19,EV-D4B0AF7CF2,1,EV-D4B0AF7CF2,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Physical Infrastructure.,0.65,Insurance Journal,https://news.google.com/rss/articles/CBMidkFVX3lxTE5uWG05ZlQ0d2h3c2NONGM5YUxHbUlNRWluV0FfUExlZHhETkU4T2J4UFUtN21fajRmYnp2UVo4bWcyRkZDY0RYdzM1eTZ0cGYwTEFmS0NXaWt4bTZzbDZvamxsd09uX2F6UnpmUERTXzJqdGV2Qmc?oc=5,2026-04-08T19:05:55
CL-000112,INCIDENT,SP-011,UNKNOWN,UNKNOWN,Compliance & Governance,2025-12-30,2025-12-30,EV-7586360E21,1,EV-7586360E21,news,Weak,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.,0.5,The HIPAA Journal,https://news.google.com/rss/articles/CBMiYEFVX3lxTE84VFZGN21zTnVQbS0tMjloajY5Ym9nTy01TXYzYW5zZkdmWFdDdWhQeXNyaUhyYy1Pc0Fyc21GSk1zREVkVXVlUVZ5T2tValV4ZHcweU1uaFBBUXh5Yk9yVg?oc=5,2026-04-08T19:05:55
CL-000113,INCIDENT,SP-011,UNKNOWN,UNKNOWN,Compliance & Governance,2026-01-05,2026-01-05,EV-335DEA276C,1,EV-335DEA276C,news,Weak,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.,0.5,The HIPAA Journal,https://news.google.com/rss/articles/CBMiY0FVX3lxTFBwLWk0cjFHdjJ3aXZ1emFqa2RMdEI3MmU1emR6SWwyaWpOajFtM0pHSWh2QjMwMmhUTmNtaHNiTnBfbS10OWFyNE9BcXpuUjAxalZoZzJzS0xLN3QxaUtfSi1tRQ?oc=5,2026-04-08T19:05:55
CL-000114,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-01-06,2026-01-06,EV-A749802C40,1,EV-A749802C40,news,Weak,,,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.55,JD Supra,https://news.google.com/rss/articles/CBMiigFBVV95cUxNWkNSVWN1WlB2X3dWdjcweTBLeFJXSURlNmd6THR0RmwtNGwySUFianNKOWNhb1haMFdoS1FLTk0wMGNKRm94LURtQ3pOOXN3YnRJNzFNYURYblgtTUVIeXM2NG9ueUs4YnlFaW1LdklURkFLTmV5ZnZ5X3ZYNVhkV29ROTE0Z1JVY2c?oc=5,2026-04-08T19:05:55
CL-000115,INCIDENT,SP-008,SECURITY_BREACH,UNKNOWN,Vendor Risk,2026-01-06,2026-01-06,EV-A749802C40,1,EV-A749802C40,news,Weak,,,SECURITY_BREACH affecting UNKNOWN in Vendor Risk.,0.55,JD Supra,https://news.google.com/rss/articles/CBMiigFBVV95cUxNWkNSVWN1WlB2X3dWdjcweTBLeFJXSURlNmd6THR0RmwtNGwySUFianNKOWNhb1haMFdoS1FLTk0wMGNKRm94LURtQ3pOOXN3YnRJNzFNYURYblgtTUVIeXM2NG9ueUs4YnlFaW1LdklURkFLTmV5ZnZ5X3ZYNVhkV29ROTE0Z1JVY2c?oc=5,2026-04-08T19:05:55
CL-000116,INCIDENT,SP-011,UNKNOWN,UNKNOWN,Compliance & Governance,2026-01-06,2026-01-06,EV-F3B0D82FE8,1,EV-F3B0D82FE8,news,Weak,,,UNKNOWN affecting UNKNOWN in Compliance & Governance.,0.5,Kent Online,https://news.google.com/rss/articles/CBMitgFBVV95cUxQVHdoc0RPNE82X3h0UzkteUxTbFpEbkEtR1JpOEE1RjFNblZHX2ZRUUxmaXdaN3d2VWdjcVhXTW4xVlIzRzZqTnl5NTRnX09BcnJzbHlyazdDQkNIZThNODY5YjJqbVgxeUF1ZUhHb05YM1otMi1Pclo1X1ZoOXRqVVNXT01IaUVmWktUWjU0d0J0VEdnbXE1VTRXU2FZeFhWS2llcjk0QU8xR3Q5MjRxSkNLVTJBdw?oc=5,2026-04-08T19:05:55
CL-000117,INCIDENT,SP-007,UNKNOWN,systems,Cybersecurity,2026-01-08,2026-01-08,EV-7D86AEA7E0,1,EV-7D86AEA7E0,news,Weak,,,UNKNOWN affecting systems in Cybersecurity.,0.7,SC Media,https://news.google.com/rss/articles/CBMiqgFBVV95cUxNbm9SY08tc0ZHaWJDYXdleXY5QTMySjZZOEwySDdMZks2RU9hUVVjckdkM0ZJSDNlSnhHbEFZWDh5SzduRm9EazR1TzhFMERxNDBjZU1tSFJya3p2bWJoUVJfS2I2cDNkTGxsZTk0QVFjdUE0V2tZd0E2cURNMU9hb3cxcFRRS0tGdm8zYzh6TUprRGt3elJIZ0JsR1Rnb09XVXZlT2pCdzUxQQ?oc=5,2026-04-08T19:05:55
CL-000118,INCIDENT,SP-012,UNKNOWN,UNKNOWN,Procurement & Supply Chain,2026-01-09,2026-01-09,EV-59BCED28BB,1,EV-59BCED28BB,news,Weak,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.,0.55,Plastics News,https://news.google.com/rss/articles/CBMimwFBVV95cUxNWlJ5V3dwZkstblhxSnRTMnNuclBkelB3NkcxODQ0V3NPZTlXR3NxS1NuaEFLeXktOXdrSWFGQWpSdmQ4Yzg1ZDBQZ0hrS25GTG1QQ3ZuWE1OMDZxbHZmR1JwVUZzUHdQZl9rTmh2WmtTS0VsdWdwemJUblZnMEljM3Y1ZTI0eWRSLXBjQi0xckUzQXp3Zy1Pd3BGcw?oc=5,2026-04-08T19:05:55
CL-000119,INCIDENT,SP-004,OUTAGE_APPLICATION,applications,Transportation & Logistics,2026-01-14,2026-01-14,EV-3E808C0D3B,1,EV-3E808C0D3B,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Transportation & Logistics.,0.55,Yahoo,https://news.google.com/rss/articles/CBMilAFBVV95cUxOYi1GSkRldXlzSUtISkpOSTVPRld6UjB4amxBZDFsaDZTdWFJdGpEVjlCTDlBempsemEtTllRdUhNcXU3Ym5zTDJfSlM1OFdHYmljbTRmVEt2OHlQMGx0RVNnSG5wTWhIaFJtdG12VTczSktwbUdpZy1ZdlNGRlpBdWdmMjhVZFB4RkFNU2NRNjNMM3Zy?oc=5,2026-04-08T19:05:55
CL-000120,INCIDENT,SP-004,OUTAGE_APPLICATION,applications,Transportation & Logistics,2026-01-14,2026-01-14,EV-1D1168C7C2,1,EV-1D1168C7C2,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Transportation & Logistics.,0.55,Android Police,https://news.google.com/rss/articles/CBMiYEFVX3lxTE8tZ1d3eG92NmNWdjllTVBUTFBHenA4b3FRbXJuT09IdFphS29NY0RUbGFpOWkyb3Z0MmJ5NmdQLVN6WS1TTE9abjNLYlhldGRZbTFHMlRtcGp0SVZCTlZXNw?oc=5,2026-04-08T19:05:55
CL-000121,INCIDENT,SP-004,OUTAGE_APPLICATION,applications,Transportation & Logistics,2026-01-14,2026-01-14,EV-94C83211E1,1,EV-94C83211E1,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Transportation & Logistics.,0.55,Yahoo,https://news.google.com/rss/articles/CBMikgFBVV95cUxOb0M5c3ZZdjNsRW8zS1I4enRGWWJRTWREZVhTdmJ1a3hheGJCeEVFU2owODZkNFhvSXI1MjBGTDkwNVZvV3dSMEZTMjd3ejZYeUppVEw0OXhhb1VPNW93dVJoZG5BWGNGek9lS3k2eXJfMlVrY1FoWGRuTDl3S250aG1lVlNLSEhaUUVQa3o2VTVkQQ?oc=5,2026-04-08T19:05:55
CL-000122,INCIDENT,SP-005,OUTAGE_CLOUD_REGION,cloud,Cloud Infrastructure,2026-01-14,2026-01-14,EV-E884874B82,1,EV-E884874B82,news,Weak,,outage,OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure.,0.7,MedCity News,https://news.google.com/rss/articles/CBMiwgFBVV95cUxPV2dfcWRyaTdzeWI0bkM1bENjOV9qT1VzdzZKZzhWaHpSZWw0cnBsUXZ5bUo3YXAzdzNWS0F2dlo3Q2cyblBkQUZCdW43T2NBVHhtSld2Q3pxdlFTSVd3ZzZXMDZRd01FUVFTSGRTd01uZ2RPVThVUEtzRlItbGZKVlJ1SmkzQTBhbl9MOUNHSGVvaW83Z3NOZ0FaVG9vRUFSSWptYjNGUWlCV0oxNm4xLVUtMXZTcmNpZmVWNWQ2c2NtUQ?oc=5,2026-04-08T19:05:55
CL-000123,INCIDENT,SP-004,OUTAGE_APPLICATION,applications,Transportation & Logistics,2026-01-15,2026-01-15,EV-8B9FFD4523,1,EV-8B9FFD4523,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Transportation & Logistics.,0.55,qz.com,https://news.google.com/rss/articles/CBMicEFVX3lxTE45SmhtNjFzLVVGN2VKZGE4dUI4VEFJNGNmcXJhWk1ncjlLVERiR2UxbXEyU3ZwNmE0bnItLUNJY3hfRmdMZ1FNc0QwVXE0ei1jd3lGQ19Mb1ludUV4WVFhTEVXVUNxY1diMlFLR3NHa1Y?oc=5,2026-04-08T19:05:55
CL-000124,INCIDENT,SP-010,UNKNOWN,UNKNOWN,Physical Infrastructure,2026-01-15,2026-01-15,EV-FAC4B423BF,1,EV-FAC4B423BF,news,Weak,,,UNKNOWN affecting UNKNOWN in Physical Infrastructure.,0.5,AP News,https://news.google.com/rss/articles/CBMinAFBVV95cUxPR21TQXpvNVBOLVdja2RyeS1DbUVDZHdkSjRScHZTSDJ6OHdYbkZIRFQtVkVCaDBKUDM3cERZN2xIYnI2NDdfcnJOeXJYRzZUa1dPT0lPQ1pNc1NkVlZwQ2ZqcWdXbVhjdEpDbk10a3NlX19hZDZNVWxzSWxaWktET0p0cTd0YWk0REpEOGhvT0F2elN2Wk5nRHFUZlA?oc=5,2026-04-08T19:05:55
CL-000125,INCIDENT,SP-004,OUTAGE_APPLICATION,applications,Transportation & Logistics,2026-01-16,2026-01-16,EV-F6099A0F2D,1,EV-F6099A0F2D,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Transportation & Logistics.,0.55,Engadget,https://news.google.com/rss/articles/CBMirAFBVV95cUxOWDVxZWxVeWFsZmd5U2FKQnVqdzA4QldfWjBEVE4zUzFqRDRwUmRwZlhaUVpzY0FOcnJiSVV6OTRLaG4xTmdBRFBNVXV6YXM3X1l0dmxYWC0xSW53bFdLR2dib0JiUkxiYTBoTHNhUTlveXhtV3JRWFRDd1dkcWpodV9QSEt6NmRVdWg3dWdva1NrX3lGeDBHMEVrUEZaZ0taU2YzX1JwT0d4UDR3?oc=5,2026-04-08T19:05:55
CL-000126,INCIDENT,SP-009,OUTAGE_APPLICATION,applications,Network Infrastructure,2026-01-16,2026-01-16,EV-28F6AB93AA,1,EV-28F6AB93AA,news,Weak,,outage,OUTAGE_APPLICATION affecting applications in Network Infrastructure.,0.55,CNET,https://news.google.com/rss/articles/CBMie0FVX3lxTE5zNzRPNUVMMDg1cGlpREUtYmpheXZxOHJDV2VjQ25kRjlNWlBocWh5Njk4dHhwYUVwVklUal9jX3RYbWxDVzFHUS1wMVlWM0txWmlMWUQtbm1WbVFQcFdJa3Q2TFFiem9MQ0VFdjdGV1dWc3hfazRfbTV1aw?oc=5,2026-04-08T19:05:55
CL-000127,INCIDENT,SP-011,UNKNOWN,cloud,Compliance & Governance,2026-01-16,2026-01-16,EV-62383E3DCC,1,EV-62383E3DCC,news,Weak,,,UNKNOWN affecting cloud in Compliance & Governance.,0.5,appinventiv.com,https://news.google.com/rss/articles/CBMickFVX3lxTE5pQV9leTM3STNOWmZDMWdPUnhPM1NCSHZBWUFxUmIwejBBX253d2tyVEowVUxwZEVkUnNNWUlVTVJBbGJaUHpVU1JUY1hwWUFCcE5NaXNfRGRjQTVfUVFJSllvWC1fX1dYNDhlR0RSQlRDQQ?oc=5,2026-04-08T19:05:55
CL-000128,INCIDENT,SP-004,UNKNOWN,UNKNOWN,Transportation & Logistics,2026-01-19,2026-01-19,EV-D2BE0BD2D2,1,EV-D2BE0BD2D2,news,Weak,,,UNKNOWN affecting UNKNOWN in Transportation & Logistics.,0.5,Военное дело,https://news.google.com/rss/articles/CBMingFBVV95cUxOZ0N5N21iTTMxQ21aVEJ3Tkh4UXowY2E2c2NmRk13UEloY3ZxeXF2S19oenBwNTJ2NU5UTnloUWRIdXJCYW5aanBaVnE4dnpqREVYVW81MUFtUTZCcnRiaVhybktqWUtlNXBGMFZyTC1qYjZja1JicnVUNl9rb1FQWHNrZTltLTljUE1TLXJQbkFLbU9DS2xzYXN5SFFPQQ?oc=5,2026-04-08T19:05:55
