report_run_id,report_date,rank,risk_id,cluster_id,event_type,primary_asset_or_service,title,risk_category,business_function,score_used,likelihood_used,impact_used,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,19,RISK-OUTAGE_APPLICATION-APPLICATIONS-A3946B09,CL-000013,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Supplier Integration,15,3,5,Weak,Medium,True,INC-0003,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Supplier Integration. Evidence window: 2024-07-19 to 2024-07-19 across 1 source(s). Representative sources: POWER OUTAGE: Updates of the global situation - International Airport Review
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,20,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000018,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-04-29 to 2025-04-29 across 1 source(s). Representative sources: Oracle Health data center maintenance triggered EHR outage at CHS - Healthcare IT News
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,21,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000020,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-04-30 to 2025-04-30 across 1 source(s). Representative sources: Don’t blame renewables for Spain’s power outage - Reuters
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,22,RISK-OUTAGE_CLOUD_REGION-CLOUD-D84B5CE9,CL-000024,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Identity & Access Management. Evidence window: 2025-06-12 to 2025-06-12 across 1 source(s). Representative sources: Google suffers cloud outage, causing disruptions for OpenAI, Shopify and other services - CNBC"
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,23,RISK-OUTAGE_APPLICATION-APPLICATIONS-7886056C,CL-000031,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Network Infrastructure,15,3,5,Weak,Medium,True,INC-0004,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Network Infrastructure. Evidence window: 2025-07-24 to 2025-07-24 across 1 source(s). Representative sources: Starlink outage: Service returns after over two hours down - Engadget
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,24,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000033,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,15,3,5,Weak,Medium,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-07-25 to 2025-07-25 across 1 source(s). Representative sources: SpaceX probes for cause of Starlink's global satellite network outage - Reuters
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,25,RISK-OUTAGE_APPLICATION-APPLICATIONS-7886056C,CL-000034,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Network Infrastructure,15,3,5,Weak,Medium,True,INC-0004,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Network Infrastructure. Evidence window: 2025-07-25 to 2025-07-25 across 1 source(s). Representative sources: Elon Musk ‘sorry’ after Starlink satellite internet suffers global outage - Al Jazeera
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,26,RISK-OUTAGE_APPLICATION-APPLICATIONS-7886056C,CL-000039,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Network Infrastructure,15,3,5,Weak,Medium,True,INC-0004,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Network Infrastructure. Evidence window: 2025-08-18 to 2025-08-18 across 1 source(s). Representative sources: Musk's Starlink suffers apparent outage as SpaceX launches more satellites - CNBC
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,27,RISK-OUTAGE_APPLICATION-SYSTEMS-9187E752,CL-000044,OUTAGE_APPLICATION,systems,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting systems in Identity & Access Management. Evidence window: 2025-08-28 to 2025-08-28 across 1 source(s). Representative sources: Managing time and attendance: Update to Kronos transition plan, system outage scheduled - Clemson News | Managing time and attendance: Update to Kronos transition plan, system outage scheduled - Clemson News"
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,28,RISK-OUTAGE_APPLICATION-APPLICATIONS-A3946B09,CL-000055,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Supplier Integration,15,3,5,Weak,Medium,True,INC-0003,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Supplier Integration. Evidence window: 2025-10-02 to 2025-10-02 across 1 source(s). Representative sources: Border services’ kiosk outage resolved at Canadian airports - CityNews Edmonton
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,29,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000060,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-08 to 2025-10-08 across 1 source(s). Representative sources: Microsoft 365 outage disrupts Teams and Exchange access globally - Techzine Global
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,30,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000062,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,15,3,5,Weak,Medium,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-10-10 to 2025-10-10 across 1 source(s). Representative sources: The Fight Against Ransomware Heats Up on the Factory Floor - Dark Reading
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,31,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000063,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-13 to 2025-10-13 across 1 source(s). Representative sources: Microsoft investigates outage affecting Microsoft 365 apps - BleepingComputer
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,32,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000066,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Amazon cloud computing outage disrupts Snapchat, Ring and many other online services - PBS"
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,33,RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000067,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: AWS services recover after daylong outage hits major sites - CNBC | AWS services recover after daylong outage hits major sites - CNBC
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,34,RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000068,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Amazon Outage Forces Hundreds of Websites Offline for Hours - The New York Times
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,35,RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000069,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Outage at Amazon Web Services disrupts websites across the internet - NPR
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,36,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000070,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: AWS outage: Impact on Apps & Services - Panda Security - pandasecurity.com
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,37,RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000076,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: What caused Amazon’s AWS outage, and why did so many major apps go offline? - Al Jazeera"
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,38,RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000077,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: What caused the AWS outage - and why did it make the internet fall apart? - BBC
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,39,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000082,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-29 to 2025-10-29 across 1 source(s). Representative sources: Hawaiian + Alaska Hit By Second Tech/Website Outage This Week - Beat of Hawaii
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,40,RISK-SECURITY_BREACH-UNKNOWN-3FD148F9,CL-000084,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Cybersecurity,15,3,5,Weak,Medium,True,INC-0006,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Cybersecurity. Evidence window: 2025-11-03 to 2025-11-03 across 1 source(s). Representative sources: Japanese retailer Askul confirms data leak after cyberattack claimed by Russia-linked group - The Record from Recorded Future News
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,41,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000086,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,15,3,5,Weak,Medium,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-11-07 to 2025-11-07 across 1 source(s). Representative sources: TRACKING RANSOMWARE : OCTOBER 2025 - cyfirma
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,42,RISK-OUTAGE_APPLICATION-APPLICATIONS-A3946B09,CL-000089,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Supplier Integration,15,3,5,Weak,Medium,True,INC-0003,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Supplier Integration. Evidence window: 2025-11-18 to 2025-11-18 across 1 source(s). Representative sources: Cloudflare traces hours-long outage to one single file - Axios
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,43,RISK-OUTAGE_APPLICATION-APPLICATIONS-7886056C,CL-000090,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Network Infrastructure,15,3,5,Weak,Medium,True,INC-0004,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Network Infrastructure. Evidence window: 2025-11-18 to 2025-11-18 across 1 source(s). Representative sources: Cloudflare outage on November 18, 2025 - The Cloudflare Blog"
5d82eeb4-d346-4c3d-b5d8-e5c78b86bbd6,2026-04-08,44,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000099,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-12-01 to 2025-12-01 across 1 source(s). Representative sources: Shopify Outage Resolved After Disrupting Cyber Monday Sales - The Tech Buzz
