report_run_id,report_date,rank,risk_id,cluster_id,event_type,primary_asset_or_service,title,risk_category,business_function,score_used,likelihood_used,impact_used,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,11,RISK-OUTAGE_IDENTITY-IDENTITY-18AA8247,CL-000021,OUTAGE_IDENTITY,identity,Centralized identity/SSO outage disrupts workforce access,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_IDENTITY affecting identity in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: Azure outage disrupts VMs and identity services for over 10 hours - Network World | Azure outage disrupts VMs and identity services for over 10 hours - Network World
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,12,RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000024,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,High,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management. Evidence window: NaT to NaT across 1 source(s). Representative sources: Anthropic Claude Outage: Critical Service Disruption Hits Thousands of AI Users Amid Political Tensions - MEXC | Anthropic Claude Outage: Critical Service Disruption Hits Thousands of AI Users Amid Political Tensions - MEXC
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,13,RISK-OUTAGE_IDENTITY-AUTHENTICATION-C4423542,CL-000025,OUTAGE_IDENTITY,authentication,Centralized identity/SSO outage disrupts workforce access,Technology,Identity & Access Management,15,3,5,Weak,High,True,INC-0001,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_IDENTITY affecting authentication in Identity & Access Management. Evidence window: NaT to NaT across 1 source(s). Representative sources: IBM Cloud hit by fourth major outage since May as authentication failures expose systemic issues - Network World | IBM Cloud hit by fourth major outage since May as authentication failures expose systemic issues - Network World
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,14,RISK-OUTAGE_IDENTITY-LOGIN-1EAC82FB,CL-000026,OUTAGE_IDENTITY,login,Centralized identity/SSO outage disrupts workforce access,Technology,Identity & Access Management,15,3,5,Weak,High,True,INC-0001,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_IDENTITY affecting login in Identity & Access Management. Evidence window: NaT to NaT across 1 source(s). Representative sources: Claude AI Faces Widespread Disruption: Outage Hits Chat & Login Paths - Analytics Insight | Claude AI Faces Widespread Disruption: Outage Hits Chat & Login Paths - Analytics Insight
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,15,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000027,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,15,3,5,Weak,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,"Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: NaT to NaT across 1 source(s). Representative sources: How Ransomware Affects Business Operations, Revenue, and Brand Reputation - Recorded Future Threat Intelligence | How Ransomware Affects Business Operations, Revenue, and Brand Reputation - Recorded Future Threat Intelligence"
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,16,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000028,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,15,3,5,Weak,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,"Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: NaT to NaT across 1 source(s). Representative sources: How Ransomware Affects Business Operations, Revenue, and Brand Reputation - Recorded Future Threat Intelligence | How Ransomware Affects Business Operations, Revenue, and Brand Reputation - Recorded Future Threat Intelligence"
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,17,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000029,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,15,3,5,Weak,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: NaT to NaT across 1 source(s). Representative sources: Ransomware Attack Halts Ingram Micro Operations - BankInfoSecurity
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,18,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000030,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,15,3,5,Weak,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: NaT to NaT across 1 source(s). Representative sources: A Decade of Ransomware Chaos – Protecting IoT and Edge Systems in 2026 - IoT For All
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,19,RISK-OUTAGE_CLOUD_REGION-CLOUD-1A3077CC,CL-000053,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Network Infrastructure,15,3,5,Weak,High,True,INC-0004,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Network Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: Middle East AWS Outage Sends Shockwaves Through Cloud Infrastructure Service - gbhackers.com | Middle East AWS Outage Sends Shockwaves Through Cloud Infrastructure Service - gbhackers.com
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,20,RISK-SECURITY_BREACH-UNKNOWN-3FD148F9,CL-000058,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Cybersecurity,15,3,5,Weak,High,True,INC-0006,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Cybersecurity. Evidence window: 2025-05-20 to 2025-05-20 across 1 source(s). Representative sources: Cyber Breach Disrupts Supply Chains of Major UK Supermarkets - Procurement Magazine
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,21,RISK-OUTAGE_IDENTITY-AUTHENTICATION-C4423542,CL-000061,OUTAGE_IDENTITY,authentication,Centralized identity/SSO outage disrupts workforce access,Technology,Identity & Access Management,15,3,5,Weak,High,True,INC-0001,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_IDENTITY affecting authentication in Identity & Access Management. Evidence window: 2025-08-12 to 2025-08-12 across 1 source(s). Representative sources: IBM Cloud hit by fourth major outage since May as authentication failures expose systemic issues - Network World | IBM Cloud hit by fourth major outage since May as authentication failures expose systemic issues - Network World
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,22,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000068,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,15,3,5,Weak,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,"Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-10-08 to 2025-10-08 across 1 source(s). Representative sources: Asahi Group Holdings Ransomware Attack 2025: Digital Order System Disrupted, Nationwide Beer Shortage in Japan - Rescana | Asahi Group Holdings Ransomware Attack 2025: Digital Order System Disrupted, Nationwide Beer Shortage in Japan - Rescana"
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,23,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000071,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Outage at Amazon cloud service unit causes major disruption - dw.com | Outage at Amazon cloud service unit causes major disruption - dw.com
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,24,RISK-OUTAGE_NETWORK-NETWORK-29A3FACF,CL-000082,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Supplier Integration,15,3,5,Weak,High,True,INC-0003,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Supplier Integration. Evidence window: 2025-12-05 to 2025-12-05 across 1 source(s). Representative sources: Frantic Friday: Network Outage Brings Delta's Detroit Hub To A Halt - Simple Flying | Frantic Friday: Network Outage Brings Delta's Detroit Hub To A Halt - Simple Flying
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,25,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000084,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,15,3,5,Weak,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,"Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-12-11 to 2025-12-11 across 1 source(s). Representative sources: Ransomware surge intensifies across industrial sectors, with manufacturing accounting for 72% of Q3 cases - Industrial Cyber"
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,26,RISK-OUTAGE_IDENTITY-IDENTITY-18AA8247,CL-000085,OUTAGE_IDENTITY,identity,Centralized identity/SSO outage disrupts workforce access,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_IDENTITY affecting identity in Cloud Infrastructure. Evidence window: 2026-02-04 to 2026-02-04 across 1 source(s). Representative sources: Azure outage disrupts VMs and identity services for over 10 hours - InfoWorld | Azure outage disrupts VMs and identity services for over 10 hours - InfoWorld
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,27,RISK-OUTAGE_IDENTITY-IDENTITY-18AA8247,CL-000086,OUTAGE_IDENTITY,identity,Centralized identity/SSO outage disrupts workforce access,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_IDENTITY affecting identity in Cloud Infrastructure. Evidence window: 2026-02-04 to 2026-02-04 across 1 source(s). Representative sources: Azure outage disrupts VMs and identity services for over 10 hours - Network World | Azure outage disrupts VMs and identity services for over 10 hours - Network World
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,28,RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000094,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,High,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management. Evidence window: 2026-03-02 to 2026-03-02 across 1 source(s). Representative sources: Anthropic Claude Outage: Critical Service Disruption Hits Thousands of AI Users Amid Political Tensions - MEXC | Anthropic Claude Outage: Critical Service Disruption Hits Thousands of AI Users Amid Political Tensions - MEXC
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,29,RISK-OUTAGE_IDENTITY-LOGIN-1EAC82FB,CL-000095,OUTAGE_IDENTITY,login,Centralized identity/SSO outage disrupts workforce access,Technology,Identity & Access Management,15,3,5,Weak,High,True,INC-0001,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_IDENTITY affecting login in Identity & Access Management. Evidence window: 2026-03-02 to 2026-03-02 across 1 source(s). Representative sources: Claude AI Faces Widespread Disruption: Outage Hits Chat & Login Paths - Analytics Insight | Claude AI Faces Widespread Disruption: Outage Hits Chat & Login Paths - Analytics Insight
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,30,RISK-OUTAGE_CLOUD_REGION-CLOUD-1A3077CC,CL-000096,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Network Infrastructure,15,3,5,Weak,High,True,INC-0004,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Network Infrastructure. Evidence window: 2026-03-02 to 2026-03-02 across 1 source(s). Representative sources: Middle East AWS Outage Sends Shockwaves Through Cloud Infrastructure Service - gbhackers.com | Middle East AWS Outage Sends Shockwaves Through Cloud Infrastructure Service - gbhackers.com
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,31,RISK-OUTAGE_NETWORK-NETWORK-C79A7C5B,CL-000098,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Cloud Infrastructure. Evidence window: 2026-03-03 to 2026-03-03 across 1 source(s). Representative sources: 2026 network outage report and internet health check - Network World
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,32,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000100,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2026-03-05 to 2026-03-05 across 1 source(s). Representative sources: CIO Insight: Business Continuity Lessons From Anthropic Claude Outage - Cloud Wars | CIO Insight: Business Continuity Lessons From Anthropic Claude Outage - Cloud Wars
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,33,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000011,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: The AWS US-East Outage: A Wake-Up Call For Cloud Resilience - Forrester | The AWS US-East Outage: A Wake-Up Call For Cloud Resilience - Forrester
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,34,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000012,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: Amazon cloud computing outage disrupts Snapchat, Ring and many other online services - PBS"
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,35,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000013,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: Amazon Cloud Outage Reveals Democratic Deficit in Relying on Big Tech - Tech Policy Press
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,36,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000017,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: An Amazon outage has rattled the internet. A computer scientist explains why the ‘cloud’ needs to change - The Conversation | An Amazon outage has rattled the internet. A computer scientist explains why the ‘cloud’ needs to change - The Conversation
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,37,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000018,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: Amazon’s cloud services unit AWS nears recovery after major outage - Honolulu Star-Advertiser | Amazon’s cloud services unit AWS nears recovery after major outage - Honolulu Star-Advertiser
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,38,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000019,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: AWS cloud outage reveals vendor concentration risk - TechTarget
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,39,RISK-OUTAGE_APPLICATION-UNKNOWN-B542C682,CL-000022,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: Cloudflare service outage June 12, 2025 - The Cloudflare Blog | Cloudflare service outage June 12, 2025 - The Cloudflare Blog"
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,40,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000023,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: AWS Outage: Billions Lost, Multi-Cloud Is Wall Street’s Solution - Forbes"
7b012f15-ae1c-4d9f-ae09-c55726d3b70c,2026-03-05,41,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000050,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,15,3,5,Weak,Medium,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: A software issue likely caused Verizon's weekend outage - Fierce Network | A software issue likely caused Verizon's weekend outage - Fierce Network
