report_run_id,report_date,rank,risk_id,cluster_id,event_type,primary_asset_or_service,title,risk_category,business_function,score_used,likelihood_used,impact_used,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,11,RISK-OUTAGE_APPLICATION-UNKNOWN-FEB563D0,CL-000067,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Order Processing,20,5,4,Strong,High,True,INC-0002,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Strong): OUTAGE_APPLICATION affecting UNKNOWN in Order Processing. Evidence window: 2025-08-28 to 2025-08-28 across 5 source(s). Representative sources: Managing time and attendance: Update to Kronos transition plan, system outage scheduled - Clemson News | Managing time and attendance: Update to Kronos transition plan, system outage scheduled - Clemson News"
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,12,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000069,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,20,4,5,Strong,High,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Strong): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-09-03 to 2025-09-03 across 4 source(s). Representative sources: A software issue likely caused Verizon's weekend outage - Fierce Network | A software issue likely caused Verizon's weekend outage - Fierce Network
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,13,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000083,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Strong,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 4 source(s). Representative sources: Amazon Cloud Outage Reveals Democratic Deficit in Relying on Big Tech - Tech Policy Press | Amazon Cloud Outage Reveals Democratic Deficit in Relying on Big Tech - Tech Policy Press
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,14,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000084,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Strong,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 4 source(s). Representative sources: Amazon cloud computing outage disrupts Snapchat, Ring and many other online services - PBS | Amazon cloud computing outage disrupts Snapchat, Ring and many other online services - PBS"
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,15,RISK-OUTAGE_CLOUD_REGION-CLOUD-A6F509E2,CL-000087,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Order Processing,20,5,4,Strong,High,True,INC-0002,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Order Processing. Evidence window: 2025-10-21 to 2025-10-21 across 7 source(s). Representative sources: AWS October 2025 Outage: What Financial Executives Must Learn About Cloud Risk Management - Financial Executives International | AWS October 2025 Outage: What Financial Executives Must Learn About Cloud Risk Management - Financial Executives International
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,16,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000093,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Strong,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-29 to 2025-10-29 across 4 source(s). Representative sources: Microsoft Azure outage today: Technology company says it has deployed a fix for cloud service experiencing issues - ABC7 Los Angeles | Microsoft Azure outage today: Technology company says it has deployed a fix for cloud service experiencing issues - ABC7 Los Angeles
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,17,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000107,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,20,4,5,Strong,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,"Risk signal (Strong): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-12-11 to 2025-12-11 across 3 source(s). Representative sources: Ransomware surge intensifies across industrial sectors, with manufacturing accounting for 72% of Q3 cases - Industrial Cyber | Ransomware surge intensifies across industrial sectors, with manufacturing accounting for 72% of Q3 cases - Industrial Cyber"
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,18,RISK-OUTAGE_IDENTITY-IDENTITY-18AA8247,CL-000115,OUTAGE_IDENTITY,identity,Centralized identity/SSO outage disrupts workforce access,Technology,Cloud Infrastructure,20,4,5,Strong,High,True,INC-0005,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_IDENTITY affecting identity in Cloud Infrastructure. Evidence window: 2026-02-04 to 2026-02-04 across 3 source(s). Representative sources: Azure outage disrupts VMs and identity services for over 10 hours - InfoWorld | Azure outage disrupts VMs and identity services for over 10 hours - InfoWorld
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,19,RISK-OUTAGE_IDENTITY-IDENTITY-18AA8247,CL-000116,OUTAGE_IDENTITY,identity,Centralized identity/SSO outage disrupts workforce access,Technology,Cloud Infrastructure,20,4,5,Strong,High,True,INC-0005,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_IDENTITY affecting identity in Cloud Infrastructure. Evidence window: 2026-02-04 to 2026-02-04 across 3 source(s). Representative sources: Azure outage disrupts VMs and identity services for over 10 hours - Network World | Azure outage disrupts VMs and identity services for over 10 hours - Network World
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,20,RISK-OUTAGE_CLOUD_REGION-CLOUD-1A3077CC,CL-000129,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Network Infrastructure,20,4,5,Strong,High,True,INC-0004,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Network Infrastructure. Evidence window: 2026-03-02 to 2026-03-02 across 3 source(s). Representative sources: Middle East AWS Outage Sends Shockwaves Through Cloud Infrastructure Service - gbhackers.com | Middle East AWS Outage Sends Shockwaves Through Cloud Infrastructure Service - gbhackers.com
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,21,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000137,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,20,4,5,Strong,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Strong): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2026-03-09 to 2026-03-09 across 4 source(s). Representative sources: Expanding ransomware reach intensifies sector-wide cyber exposure - Insurance Business | Expanding ransomware reach intensifies sector-wide cyber exposure - Insurance Business
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,22,RISK-OUTAGE_APPLICATION-UNKNOWN-B542C682,CL-000059,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,20,4,5,Medium,High,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Medium): OUTAGE_APPLICATION affecting UNKNOWN in Cloud Infrastructure. Evidence window: 2025-06-12 to 2025-06-12 across 2 source(s). Representative sources: Cloudflare service outage June 12, 2025 - The Cloudflare Blog | Cloudflare service outage June 12, 2025 - The Cloudflare Blog"
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,23,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000064,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,20,4,5,Medium,High,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Medium): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-08-20 to 2025-08-20 across 2 source(s). Representative sources: Statewide network outage disrupts essential services across South Dakota - KOTA Territory News | Statewide network outage disrupts essential services across South Dakota - KOTA Territory News
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,24,RISK-OUTAGE_APPLICATION-UNKNOWN-EF219986,CL-000076,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Network Infrastructure,20,4,5,Medium,High,True,INC-0004,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Medium): OUTAGE_APPLICATION affecting UNKNOWN in Network Infrastructure. Evidence window: 2025-10-09 to 2025-10-09 across 2 source(s). Representative sources: AWS hit by six-hour connectivity outage in Japan - capacityglobal.com | AWS hit by six-hour connectivity outage in Japan - capacityglobal.com
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,25,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000077,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,20,4,5,Medium,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Medium): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-10-10 to 2025-10-10 across 2 source(s). Representative sources: The Fight Against Ransomware Heats Up on the Factory Floor - Dark Reading | The Fight Against Ransomware Heats Up on the Factory Floor - Dark Reading | Security
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,26,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000078,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,20,4,5,Medium,High,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Medium): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-10-13 to 2025-10-13 across 2 source(s). Representative sources: Verizon Wireless Network Outage Affects a Number of U.S. Cities - Inside Towers | Verizon Wireless Network Outage Affects a Number of U.S. Cities - Inside Towers
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,27,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000085,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Medium,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Medium): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 2 source(s). Representative sources: Amazon restores cloud services unit AWS after massive outage hits major apps, websites - CBC | Amazon restores cloud services unit AWS after massive outage hits major apps, websites - CBC"
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,28,RISK-OUTAGE_IDENTITY-LOGIN-1EAC82FB,CL-000113,OUTAGE_IDENTITY,login,Centralized identity/SSO outage disrupts workforce access,Technology,Identity & Access Management,20,4,5,Medium,High,True,INC-0001,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Medium): OUTAGE_IDENTITY affecting login in Identity & Access Management. Evidence window: 2026-01-31 to 2026-01-31 across 2 source(s). Representative sources: ING Online Banking Outage: January 31 Login Issues Hit German Users - Meyka | ING Online Banking Outage: January 31 Login Issues Hit German Users - Meyka
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,29,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000134,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Medium,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Medium): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2026-03-04 to 2026-03-04 across 2 source(s). Representative sources: AWS Middle East outage: a reminder not to rely on cloud as disaster recovery plan - Network World | AWS Middle East outage: a reminder not to rely on cloud as disaster recovery plan - Network World
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,30,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000136,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Medium,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Medium): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2026-03-09 to 2026-03-09 across 2 source(s). Representative sources: Hannover Re renews Cumulus Re parametric cloud outage cat bond at $35m, the largest yet - Artemis.bm | Hannover Re renews Cumulus Re parametric cloud outage cat bond at $35m, the largest yet - Artemis.bm"
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,31,RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000142,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Identity & Access Management,20,4,5,Medium,High,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Medium): OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management. Evidence window: 2026-03-11 to 2026-03-11 across 2 source(s). Representative sources: Instagram Down: New Outage Causes Widespread Disruption in Posting and DM Functionality - CybersecurityNews | Instagram Down: New Outage Causes Widespread Disruption in Posting and DM Functionality - CyberSecurityNews
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,32,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000073,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,16,4,4,Strong,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Strong): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-10-07 to 2025-10-07 across 5 source(s). Representative sources: Discord Reveals Data Breach Following Third-Party Compromise - Infosecurity Magazine | Discord Reveals Data Breach Following Third-Party Compromise - Infosecurity Magazine
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,33,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000074,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,16,4,4,Strong,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Strong): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-10-07 to 2025-10-07 across 5 source(s). Representative sources: Discord warns users after data stolen in third-party breach - Malwarebytes | Discord warns users after data stolen in third-party breach - Malwarebytes
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,34,RISK-OUTAGE_CLOUD_REGION-CLOUD-815D3CFD,CL-000088,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Transportation & Logistics,16,4,4,Strong,Medium,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Transportation & Logistics. Evidence window: 2025-10-21 to 2025-10-21 across 7 source(s). Representative sources: AWS Outage Highlights Cloud Dependency Risks in Supply Chains - Logistics Viewpoints | AWS Outage Highlights Cloud Dependency Risks in Supply Chains - Logistics Viewpoints
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,35,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000096,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,16,4,4,Strong,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Strong): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-11-20 to 2025-11-20 across 6 source(s). Representative sources: Hundreds of Salesforce customers hit by yet another third-party vendor breach - CyberScoop | Hundreds of Salesforce customers hit by yet another third-party vendor breach - CyberScoop
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,36,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000097,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,16,4,4,Strong,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Strong): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-11-23 to 2025-11-23 across 5 source(s). Representative sources: Iberia discloses customer data leak after vendor security breach - BleepingComputer | Iberia discloses customer data leak after vendor security breach - BleepingComputer
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,37,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000098,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,16,4,4,Strong,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Strong): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-11-24 to 2025-11-24 across 5 source(s). Representative sources: Comcast to pay $1.5 million US fine after vendor data breach - Reuters | Comcast to pay $1.5 million US fine after vendor data breach - Reuters
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,38,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000102,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,16,4,4,Strong,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Strong): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-11-28 to 2025-11-28 across 5 source(s). Representative sources: Comcast Hit With $1.5 Million Fine After Vendor Data Breach - Bitdefender | Comcast Hit With $1.5 Million Fine After Vendor Data Breach - Bitdefender
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,39,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000103,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,16,4,4,Strong,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Strong): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2025-12-01 to 2025-12-01 across 5 source(s). Representative sources: Comcast to pay $1.5M to resolve vendor data breach - Light Reading | Comcast to pay $1.5M to resolve vendor data breach - Light Reading
67376221-3518-4542-a5dd-4cffd784b634,2026-03-17,40,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000117,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,16,4,4,Strong,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Strong): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-02-06 to 2026-02-06 across 10 source(s). Representative sources: Betterment data breach exposes 1.4 million customers - American Banker | Betterment data breach exposes 1.4 million customers - American Banker
