report_run_id,report_date,rank,risk_id,cluster_id,event_type,primary_asset_or_service,title,risk_category,business_function,score_used,likelihood_used,impact_used,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,11,RISK-OUTAGE_CLOUD_REGION-CLOUD-A6F509E2,CL-000086,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Order Processing,20,5,4,Strong,High,True,INC-0002,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Order Processing. Evidence window: 2025-10-21 to 2025-10-21 across 5 source(s). Representative sources: AWS October 2025 Outage: What Financial Executives Must Learn About Cloud Risk Management - Financial Executives International | AWS October 2025 Outage: What Financial Executives Must Learn About Cloud Risk Management - Financial Executives International
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,12,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000091,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Strong,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-29 to 2025-10-29 across 3 source(s). Representative sources: Microsoft Azure outage today: Technology company says it has deployed a fix for cloud service experiencing issues - ABC7 Los Angeles | Microsoft Azure outage today: Technology company says it has deployed a fix for cloud service experiencing issues - ABC7 Los Angeles
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,13,RISK-OUTAGE_NETWORK-NETWORK-29A3FACF,CL-000102,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Supplier Integration,20,4,5,Strong,High,True,INC-0003,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Strong): OUTAGE_NETWORK affecting network in Supplier Integration. Evidence window: 2025-12-05 to 2025-12-05 across 4 source(s). Representative sources: Frantic Friday: Network Outage Brings Delta's Detroit Hub To A Halt - Simple Flying | Frantic Friday: Network Outage Brings Delta's Detroit Hub To A Halt - Simple Flying
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,14,RISK-OUTAGE_IDENTITY-IDENTITY-18AA8247,CL-000110,OUTAGE_IDENTITY,identity,Centralized identity/SSO outage disrupts workforce access,Technology,Cloud Infrastructure,20,4,5,Strong,High,True,INC-0005,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_IDENTITY affecting identity in Cloud Infrastructure. Evidence window: 2026-02-04 to 2026-02-04 across 3 source(s). Representative sources: Azure outage disrupts VMs and identity services for over 10 hours - InfoWorld | Azure outage disrupts VMs and identity services for over 10 hours - InfoWorld
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,15,RISK-OUTAGE_IDENTITY-IDENTITY-18AA8247,CL-000111,OUTAGE_IDENTITY,identity,Centralized identity/SSO outage disrupts workforce access,Technology,Cloud Infrastructure,20,4,5,Strong,High,True,INC-0005,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_IDENTITY affecting identity in Cloud Infrastructure. Evidence window: 2026-02-04 to 2026-02-04 across 3 source(s). Representative sources: Azure outage disrupts VMs and identity services for over 10 hours - Network World | Azure outage disrupts VMs and identity services for over 10 hours - Network World
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,16,RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000121,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Identity & Access Management,20,4,5,Strong,High,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Strong): OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management. Evidence window: 2026-03-02 to 2026-03-03 across 4 source(s). Representative sources: Anthropic Claude Outage: Critical Service Disruption Hits Thousands of AI Users Amid Political Tensions - MEXC | Anthropic Claude Outage: Critical Service Disruption Hits Thousands of AI Users Amid Political Tensions - MEXC
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,17,RISK-OUTAGE_CLOUD_REGION-CLOUD-1A3077CC,CL-000123,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Network Infrastructure,20,4,5,Strong,High,True,INC-0004,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Network Infrastructure. Evidence window: 2026-03-02 to 2026-03-02 across 3 source(s). Representative sources: Middle East AWS Outage Sends Shockwaves Through Cloud Infrastructure Service - gbhackers.com | Middle East AWS Outage Sends Shockwaves Through Cloud Infrastructure Service - gbhackers.com
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,18,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000131,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,20,4,5,Strong,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Strong): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2026-03-09 to 2026-03-09 across 3 source(s). Representative sources: Expanding ransomware reach intensifies sector-wide cyber exposure - Insurance Business | Expanding ransomware reach intensifies sector-wide cyber exposure - Insurance Business
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,19,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000062,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,20,4,5,Medium,High,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Medium): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-07-25 to 2025-07-25 across 2 source(s). Representative sources: SpaceX probes for cause of Starlink's global satellite network outage - Reuters | SpaceX probes for cause of Starlink's global satellite network outage - Reuters
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,20,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000064,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,20,4,5,Medium,High,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Medium): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-08-20 to 2025-08-20 across 2 source(s). Representative sources: Statewide network outage disrupts essential services across South Dakota - KOTA Territory News | Statewide network outage disrupts essential services across South Dakota - KOTA Territory News
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,21,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000077,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,20,4,5,Medium,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Medium): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-10-10 to 2025-10-10 across 2 source(s). Representative sources: The Fight Against Ransomware Heats Up on the Factory Floor - Dark Reading | The Fight Against Ransomware Heats Up on the Factory Floor - Dark Reading | Security
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,22,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000085,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Medium,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Medium): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 2 source(s). Representative sources: Amazon restores cloud services unit AWS after massive outage hits major apps, websites - CBC | Amazon restores cloud services unit AWS after massive outage hits major apps, websites - CBC"
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,23,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000104,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,20,4,5,Medium,High,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,"Risk signal (Medium): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-12-11 to 2025-12-11 across 2 source(s). Representative sources: Ransomware surge intensifies across industrial sectors, with manufacturing accounting for 72% of Q3 cases - Industrial Cyber | Ransomware surge intensifies across industrial sectors, with manufacturing accounting for 72% of Q3 cases - Industrial Cyber"
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,24,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000128,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Medium,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Medium): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2026-03-04 to 2026-03-04 across 2 source(s). Representative sources: AWS Middle East outage: a reminder not to rely on cloud as disaster recovery plan - Network World | AWS Middle East outage: a reminder not to rely on cloud as disaster recovery plan - Network World
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,25,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000130,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,20,4,5,Medium,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Medium): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2026-03-09 to 2026-03-09 across 2 source(s). Representative sources: Hannover Re renews Cumulus Re parametric cloud outage cat bond at $35m, the largest yet - Artemis.bm | Hannover Re renews Cumulus Re parametric cloud outage cat bond at $35m, the largest yet - Artemis.bm"
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,26,RISK-OUTAGE_APPLICATION-UNKNOWN-FEB563D0,CL-000067,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Order Processing,16,4,4,Strong,High,True,INC-0002,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Strong): OUTAGE_APPLICATION affecting UNKNOWN in Order Processing. Evidence window: 2025-08-28 to 2025-08-28 across 4 source(s). Representative sources: Managing time and attendance: Update to Kronos transition plan, system outage scheduled - Clemson News | Managing time and attendance: Update to Kronos transition plan, system outage scheduled - Clemson News"
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,27,RISK-OUTAGE_CLOUD_REGION-CLOUD-815D3CFD,CL-000087,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Transportation & Logistics,16,4,4,Strong,Medium,False,,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Strong): OUTAGE_CLOUD_REGION affecting cloud in Transportation & Logistics. Evidence window: 2025-10-21 to 2025-10-21 across 5 source(s). Representative sources: AWS Outage Highlights Cloud Dependency Risks in Supply Chains - Logistics Viewpoints | AWS Outage Highlights Cloud Dependency Risks in Supply Chains - Logistics Viewpoints
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,28,RISK-SECURITY_BREACH-UNKNOWN-BBF98AB6,CL-000112,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Vendor Risk,16,4,4,Strong,Medium,False,,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Strong): SECURITY_BREACH affecting UNKNOWN in Vendor Risk. Evidence window: 2026-02-06 to 2026-02-06 across 8 source(s). Representative sources: Betterment data breach exposes 1.4 million customers - American Banker | Betterment data breach exposes 1.4 million customers - American Banker
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,29,RISK-OUTAGE_CLOUD_REGION-CLOUD-A6F509E2,CL-000001,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Order Processing,16,4,4,Medium,High,True,INC-0002,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Medium): OUTAGE_CLOUD_REGION affecting cloud in Order Processing. Evidence window: 2023-02-17 to 2023-02-17 across 2 source(s). Representative sources: Oracle Cloud and NetSuite hit by global outage - Techzine Global | Oracle Cloud and NetSuite hit by global outage - Techzine Global
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,30,RISK-OUTAGE_IDENTITY-IAM-1AEE0632,CL-000004,OUTAGE_IDENTITY,IAM,Centralized identity/SSO outage disrupts workforce access,Technology,Identity & Access Management,15,3,5,Weak,High,True,INC-0001,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_IDENTITY affecting IAM in Identity & Access Management. Evidence window: NaT to NaT across 1 source(s). Representative sources: Major Identity Provider Outage Disrupts Logistics Firms
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,31,RISK-OUTAGE_NETWORK-NETWORK-29A3FACF,CL-000007,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Supplier Integration,15,3,5,Weak,High,True,INC-0003,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Supplier Integration. Evidence window: NaT to NaT across 1 source(s). Representative sources: Frantic Friday: Network Outage Brings Delta's Detroit Hub To A Halt - Simple Flying | Frantic Friday: Network Outage Brings Delta's Detroit Hub To A Halt - Simple Flying
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,32,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000009,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: AWS Middle East outage: a reminder not to rely on cloud as disaster recovery plan - Network World | AWS Middle East outage: a reminder not to rely on cloud as disaster recovery plan - Network World
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,33,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000010,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: CIO Insight: Business Continuity Lessons From Anthropic Claude Outage - Cloud Wars | CIO Insight: Business Continuity Lessons From Anthropic Claude Outage - Cloud Wars
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,34,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000014,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: Outage at Amazon cloud service unit causes major disruption - dw.com | Outage at Amazon cloud service unit causes major disruption - dw.com
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,35,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000015,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: Amazon says AWS cloud service back to normal after outage disrupts businesses worldwide - Reuters | Amazon says AWS cloud service back to normal after outage disrupts businesses worldwide - Reuters
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,36,RISK-OUTAGE_IDENTITY-IDENTITY-18AA8247,CL-000016,OUTAGE_IDENTITY,identity,Centralized identity/SSO outage disrupts workforce access,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_IDENTITY affecting identity in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: Azure outage disrupts VMs and identity services for over 10 hours - InfoWorld | Azure outage disrupts VMs and identity services for over 10 hours - InfoWorld
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,37,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000020,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: Amazon says AWS cloud service back to normal after outage disrupts businesses worldwide - Reuters | Amazon says AWS cloud service back to normal after outage disrupts businesses worldwide - Reuters
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,38,RISK-OUTAGE_IDENTITY-IDENTITY-18AA8247,CL-000021,OUTAGE_IDENTITY,identity,Centralized identity/SSO outage disrupts workforce access,Technology,Cloud Infrastructure,15,3,5,Weak,High,True,INC-0005,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_IDENTITY affecting identity in Cloud Infrastructure. Evidence window: NaT to NaT across 1 source(s). Representative sources: Azure outage disrupts VMs and identity services for over 10 hours - Network World | Azure outage disrupts VMs and identity services for over 10 hours - Network World
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,39,RISK-OUTAGE_APPLICATION-UNKNOWN-E696CE94,CL-000024,OUTAGE_APPLICATION,UNKNOWN,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,High,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting UNKNOWN in Identity & Access Management. Evidence window: NaT to NaT across 1 source(s). Representative sources: Anthropic Claude Outage: Critical Service Disruption Hits Thousands of AI Users Amid Political Tensions - MEXC | Anthropic Claude Outage: Critical Service Disruption Hits Thousands of AI Users Amid Political Tensions - MEXC
6e18aa0a-d71e-4b8a-916a-5844b4599bf1,2026-03-16,40,RISK-OUTAGE_IDENTITY-AUTHENTICATION-C4423542,CL-000025,OUTAGE_IDENTITY,authentication,Centralized identity/SSO outage disrupts workforce access,Technology,Identity & Access Management,15,3,5,Weak,High,True,INC-0001,Implement break-glass access for critical systems | Add synthetic login monitoring,NIST IA-2; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_IDENTITY affecting authentication in Identity & Access Management. Evidence window: NaT to NaT across 1 source(s). Representative sources: IBM Cloud hit by fourth major outage since May as authentication failures expose systemic issues - Network World | IBM Cloud hit by fourth major outage since May as authentication failures expose systemic issues - Network World
