report_run_id,report_date,rank,risk_id,cluster_id,event_type,primary_asset_or_service,title,risk_category,business_function,score_used,likelihood_used,impact_used,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,21,RISK-OUTAGE_APPLICATION-APPLICATIONS-7886056C,CL-000029,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Network Infrastructure,15,3,5,Weak,Medium,True,INC-0004,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Network Infrastructure. Evidence window: 2025-07-24 to 2025-07-24 across 1 source(s). Representative sources: Starlink outage: Service returns after over two hours down - Engadget
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,22,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000030,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,15,3,5,Weak,Medium,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-07-25 to 2025-07-25 across 1 source(s). Representative sources: SpaceX probes for cause of Starlink's global satellite network outage - Reuters
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,23,RISK-OUTAGE_APPLICATION-APPLICATIONS-7886056C,CL-000031,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Network Infrastructure,15,3,5,Weak,Medium,True,INC-0004,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Network Infrastructure. Evidence window: 2025-07-25 to 2025-07-25 across 1 source(s). Representative sources: Elon Musk ‘sorry’ after Starlink satellite internet suffers global outage - Al Jazeera
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,24,RISK-OUTAGE_APPLICATION-APPLICATIONS-7886056C,CL-000033,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Network Infrastructure,15,3,5,Weak,Medium,True,INC-0004,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Network Infrastructure. Evidence window: 2025-08-18 to 2025-08-18 across 1 source(s). Representative sources: Musk's Starlink suffers apparent outage as SpaceX launches more satellites - CNBC
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,25,RISK-OUTAGE_APPLICATION-SYSTEMS-9187E752,CL-000036,OUTAGE_APPLICATION,systems,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting systems in Identity & Access Management. Evidence window: 2025-08-28 to 2025-08-28 across 1 source(s). Representative sources: Managing time and attendance: Update to Kronos transition plan, system outage scheduled - Clemson News | Managing time and attendance: Update to Kronos transition plan, system outage scheduled - Clemson News"
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,26,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000037,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,15,3,5,Weak,Medium,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-09-03 to 2025-09-03 across 1 source(s). Representative sources: A software issue likely caused Verizon's weekend outage - Fierce Network
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,27,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000048,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-08 to 2025-10-08 across 1 source(s). Representative sources: Microsoft 365 outage disrupts Teams and Exchange access globally - Techzine Global
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,28,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000049,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-08 to 2025-10-08 across 1 source(s). Representative sources: Microsoft 365 outage blocks access to Teams, Exchange Online - BleepingComputer"
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,29,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000051,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,15,3,5,Weak,Medium,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-10-10 to 2025-10-10 across 1 source(s). Representative sources: The Fight Against Ransomware Heats Up on the Factory Floor - Dark Reading
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,30,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000052,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-13 to 2025-10-13 across 1 source(s). Representative sources: Microsoft investigates outage affecting Microsoft 365 apps - BleepingComputer
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,31,RISK-OUTAGE_NETWORK-NETWORK-ED8652FB,CL-000053,OUTAGE_NETWORK,network,Network outage disrupts connectivity to critical services,Technology,Network Infrastructure,15,3,5,Weak,Medium,True,INC-0004,Increase network redundancy | Improve failover testing,NIST CP-2; NIST SC-5; ISO22301 8.4,Risk signal (Weak): OUTAGE_NETWORK affecting network in Network Infrastructure. Evidence window: 2025-10-13 to 2025-10-13 across 1 source(s). Representative sources: Verizon Wireless Network Outage Affects a Number of U.S. Cities - Inside Towers
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,32,RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000054,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-16 to 2025-10-16 across 1 source(s). Representative sources: AWS outage update: What happened and why? - Mashable
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,33,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000056,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,"Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Amazon cloud computing outage disrupts Snapchat, Ring and many other online services - PBS"
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,34,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000057,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: Amazon Cloud Outage Reveals Democratic Deficit in Relying on Big Tech - Tech Policy Press
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,35,RISK-OUTAGE_CLOUD_REGION-CLOUD-B5107001,CL-000058,OUTAGE_CLOUD_REGION,cloud,Cloud region outage disrupts hosted workloads,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Implement multi-region failover for critical services | Run regional outage game days,NIST CP-10; NIST CP-2; ISO22301 8.4,Risk signal (Weak): OUTAGE_CLOUD_REGION affecting cloud in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: The AWS US-East Outage: A Wake-Up Call For Cloud Resilience - Forrester
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,36,RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000060,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: AWS services recover after daylong outage hits major sites - CNBC | AWS services recover after daylong outage hits major sites - CNBC
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,37,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000061,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-10-20 to 2025-10-20 across 1 source(s). Representative sources: AWS outage: Impact on Apps & Services - Panda Security - pandasecurity.com
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,38,RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000066,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: What caused Amazon’s AWS outage, and why did so many major apps go offline? - Al Jazeera"
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,39,RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000067,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-10-21 to 2025-10-21 across 1 source(s). Representative sources: What caused the AWS outage - and why did it make the internet fall apart? - BBC
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,40,RISK-SECURITY_BREACH-UNKNOWN-3FD148F9,CL-000073,SECURITY_BREACH,UNKNOWN,Third-party breach increases data exposure and compliance risk,Cyber,Cybersecurity,15,3,5,Weak,Medium,True,INC-0006,Strengthen third-party security requirements | Improve monitoring/detection,NIST AC-3; NIST SI-4; NIST SA-9,Risk signal (Weak): SECURITY_BREACH affecting UNKNOWN in Cybersecurity. Evidence window: 2025-11-03 to 2025-11-03 across 1 source(s). Representative sources: Japanese retailer Askul confirms data leak after cyberattack claimed by Russia-linked group - The Record from Recorded Future News
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,41,RISK-SECURITY_RANSOMWARE-UNKNOWN-B3810008,CL-000075,SECURITY_RANSOMWARE,UNKNOWN,Ransomware disrupts operations and recovery capabilities,Cyber,Cybersecurity,15,3,5,Weak,Medium,True,INC-0006,Harden privileged access | Immutable backups + frequent restore testing,NIST IR-4; NIST CP-9; NIST AC-2,Risk signal (Weak): SECURITY_RANSOMWARE affecting UNKNOWN in Cybersecurity. Evidence window: 2025-11-07 to 2025-11-07 across 1 source(s). Representative sources: TRACKING RANSOMWARE : OCTOBER 2025 - cyfirma
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,42,RISK-OUTAGE_APPLICATION-APPLICATIONS-3B65C7AF,CL-000076,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Cloud Infrastructure,15,3,5,Weak,Medium,True,INC-0005,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Cloud Infrastructure. Evidence window: 2025-11-14 to 2025-11-14 across 1 source(s). Representative sources: How Should We Address the Amazon Web Services Outage? - promarket.org
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,43,RISK-OUTAGE_APPLICATION-APPLICATIONS-A3946B09,CL-000078,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Supplier Integration,15,3,5,Weak,Medium,True,INC-0003,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Supplier Integration. Evidence window: 2025-11-18 to 2025-11-18 across 1 source(s). Representative sources: Cloudflare traces hours-long outage to one single file - Axios
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,44,RISK-OUTAGE_APPLICATION-APPLICATIONS-7886056C,CL-000080,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Network Infrastructure,15,3,5,Weak,Medium,True,INC-0004,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,"Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Network Infrastructure. Evidence window: 2025-11-18 to 2025-11-18 across 1 source(s). Representative sources: Cloudflare outage on November 18, 2025 - The Cloudflare Blog"
18ed922d-8968-412c-9576-194206bb8ae6,2026-04-28,45,RISK-OUTAGE_APPLICATION-APPLICATIONS-2C0420ED,CL-000085,OUTAGE_APPLICATION,applications,Critical application outage disrupts business operations,Technology,Identity & Access Management,15,3,5,Weak,Medium,True,INC-0001,Add high-availability design or failover | Improve monitoring and alerting,NIST CP-2; NIST CP-10; ISO22301 8.4,Risk signal (Weak): OUTAGE_APPLICATION affecting applications in Identity & Access Management. Evidence window: 2025-12-01 to 2025-12-01 across 1 source(s). Representative sources: Shopify Outage Resolved After Disrupting Cyber Monday Sales - The Tech Buzz
